"circuit","pageUrl","alt","imageUrl","fileName","status","bytes","error"
"Queensland Raceway","https://www.racingcircuits.info/australasia/australia/queensland-raceway.html","Map of Queensland Raceway, Sprint Circuit 1999 to date","https://www.racingcircuits.info/assets/images/maps/Australasia/Australia/Queensland%20Rcwy/QueenslandRcwySprint.png","Queensland-Raceway__QueenslandRcwySprint__a6ae4804.png","skipped","64516",""
"Queensland Raceway","https://www.racingcircuits.info/australasia/australia/queensland-raceway.html","Map of Queensland Raceway, Sportsman Circuit 1999 to date","https://www.racingcircuits.info/assets/images/maps/Australasia/Australia/Queensland%20Rcwy/QueenslandRcwySportsman.png","Queensland-Raceway__QueenslandRcwySportsman__ebcfd4f1.png","skipped","61677",""
"Racalmuto","https://www.racingcircuits.info/europe/italy/racalmuto.html","Map of Racalmuto, Autodromo Valle dei Templi 2005 to date","https://www.racingcircuits.info/assets/images/maps/Europe/Italy/Racalmuto/Racalmuto05.png","Racalmuto__Racalmuto05__ce4147a7.png","skipped","47287",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Grand Prix Circuit 2022 to date","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-2022.png","Red-Bull-Ring__Red-Bull-Ring-2022__39098bb3.png","skipped","135637",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Motorcycle Grand Prix Circuit 2022 to date","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Bike-2022.png","Red-Bull-Ring__Red-Bull-Ring-Bike-2022__9641f050.png","skipped","143892",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Südschleife National Circuit 2022 to date","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Sudschleife-2022.png","Red-Bull-Ring__Red-Bull-Ring-Sudschleife-2022__e09d5a79.png","skipped","121615",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Grand Prix Circuit 2019-21","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-2019.png","Red-Bull-Ring__Red-Bull-Ring-2019__3078eff7.png","skipped","75945",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Motorcycle Grand Prix Circuit 2019-21","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Bike-2019.png","Red-Bull-Ring__Red-Bull-Ring-Bike-2019__594e8c22.png","skipped","79075",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Südschleife National Circuit 2019-21","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Short-2019.png","Red-Bull-Ring__Red-Bull-Ring-Short-2019__278f7ee6.png","skipped","65621",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Grand Prix Circuit 2017-18","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-2016.png","Red-Bull-Ring__Red-Bull-Ring-2016__1a2e8b71.png","skipped","70891",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Motorcycle Grand Prix Circuit 2017-18","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Bike-2016.png","Red-Bull-Ring__Red-Bull-Ring-Bike-2016__4693c40d.png","skipped","70919",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Südschleife National Circuit 2017-18","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Short-2016.png","Red-Bull-Ring__Red-Bull-Ring-Short-2016__b462f0d4.png","skipped","60756",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Grand Prix Circuit 2011-15","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-2011.png","Red-Bull-Ring__Red-Bull-Ring-2011__8986606e.png","skipped","60089",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Red Bull Ring Südschleife National Circuit 2011-15","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Red-Bull-Ring-Short-2011.png","Red-Bull-Ring__Red-Bull-Ring-Short-2011__dc0affb0.png","skipped","50228",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, A1-Ring Grand Prix Circuit 1996-2004","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/A1Ring96-04.png","Red-Bull-Ring__A1Ring96-04__235045f5.png","skipped","102209",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, A1-Ring Nordschleife Club Circuit 1996-2004","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/A1RingClub96-04.png","Red-Bull-Ring__A1RingClub96-04__57b65a09.png","skipped","84451",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Österrichring 1988-1995","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Osterreichring88.png","Red-Bull-Ring__Osterreichring88__8046e3b8.png","skipped","131565",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Österrichring 1977-87","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Osterreichring77.png","Red-Bull-Ring__Osterreichring77__3ba380f3.png","skipped","123371",""
"Red Bull Ring","https://www.racingcircuits.info/europe/austria/red-bull-ring-a-1-ring-osterrichring.html","Map of Red Bull Ring, Österrichring 1976","https://www.racingcircuits.info/assets/images/maps/Europe/Austria/Red%20Bull%20Ring/Osterreichring69.png","Red-Bull-Ring__Osterreichring69__be86dcbf.png","skipped","119425",""
"Red Star Raceway","https://www.racingcircuits.info/africa/south-africa/red-star-raceway.html","Map of Red Star Raceway, Full Circuit (Clockwise) 2010 to date","https://www.racingcircuits.info/assets/images/maps/Africa/South%20Africa/Red%20Star%20Raceway/Red-Star-RacewayCW10.png","Red-Star-Raceway__Red-Star-RacewayCW10__34fc1ac3.png","skipped","72444",""
"Red Star Raceway","https://www.racingcircuits.info/africa/south-africa/red-star-raceway.html","Map of Red Star Raceway, Full Circuit (Anti-Clockwise) 2010 to date","https://www.racingcircuits.info/assets/images/maps/Africa/South%20Africa/Red%20Star%20Raceway/Red-Star-RacewayACW10.png","Red-Star-Raceway__Red-Star-RacewayACW10__e5900015.png","skipped","72526",""
"Red Star Raceway","https://www.racingcircuits.info/africa/south-africa/red-star-raceway.html","Map of Red Star Raceway, Short Circuit (Clockwise) 2010 to date","https://www.racingcircuits.info/assets/images/maps/Africa/South%20Africa/Red%20Star%20Raceway/Red-Star-Raceway-ShortCW10.png","Red-Star-Raceway__Red-Star-Raceway-ShortCW10__e8f974be.png","skipped","62216",""
"Red Star Raceway","https://www.racingcircuits.info/africa/south-africa/red-star-raceway.html","Map of Red Star Raceway, Short Circuit (Anti-Clockwise) 2010 to date","https://www.racingcircuits.info/assets/images/maps/Africa/South%20Africa/Red%20Star%20Raceway/Red-Star-Raceway-ShortACW10.png","Red-Star-Raceway__Red-Star-Raceway-ShortACW10__c24f4221.png","skipped","62206",""
"Reem International Circuit","https://www.racingcircuits.info/middle-east/saudi-arabia/reem-international-circuit.html","Map of Reem International Circuit, Main circuit 2008 to date","https://www.racingcircuits.info/assets/images/maps/Middle%20East/Saudi%20Arabia/Reem%20International%20Circuit/ReemInternationalCircuit%2019.png","Reem-International-Circuit__ReemInternationalCircuit2019__29cb0c96.png","skipped","79005",""
"Reem International Circuit","https://www.racingcircuits.info/middle-east/saudi-arabia/reem-international-circuit.html","Map of Reem International Circuit, Short circuit 2008 to date","https://www.racingcircuits.info/assets/images/maps/Middle%20East/Saudi%20Arabia/Reem%20International%20Circuit/ReemInternationalCircuit-Short%2019.png","Reem-International-Circuit__ReemInternationalCircuit-Short2019__10713ab9.png","skipped","53808",""
